,IHmean,IHstd,ILmean,ILstd,Accmean,Accstd
19,-0.00024987125750000014,0.01958088704361679,0.0056876102299999965,0.18938362530499173,-4.96169433e-05,0.00018650870624496623
20,-0.0003240035945999997,0.019852555968885698,0.005327761665499999,0.19246718516846464,-0.0001848315628,8.609410413271948e-05
21,-0.0004361290245000005,0.019550402441614594,0.004541966309999998,0.1886449146935676,-0.0001473664956,0.00018857264879743719
22,-0.0014659348948499998,0.019979115460736985,-0.005296852271999999,0.1936501021527391,-0.0001887980855,8.688145771791623e-05
23,-0.0008957689634999995,0.01975859754182235,-7.024314099999884e-05,0.19105576595141674,-0.0001224463283,0.0002366431816135871
24,-0.00036739661193500004,0.02013887128470131,0.005352351575,0.19458872210860936,-0.0001831412702,8.655253331271416e-05
25,-0.0005567870765000001,0.02037675832336165,0.0034709316399999944,0.19686190389164449,-0.00018079244650000002,8.664461128296997e-05
26,-0.0004345936257000001,0.021010703045460634,0.004434390361799999,0.20208780188531011,-0.0001866283217,8.53223223874245e-05
27,-0.0006798040697499998,0.020327440490241648,0.0020877835850000004,0.19664584147565084,-0.0002210299271,8.59731169847979e-05
28,-0.0015936818484999996,0.020808768426663155,-0.007002091855,0.20067400628856633,-0.00018020666489999997,8.505444266280362e-05
29,-0.0005616869300000003,0.02032146126894326,0.0035647424655000062,0.19625365767763547,-0.00017756842839999998,8.74081227567775e-05
30,-0.00114654798265,0.020219270999260873,-0.0025217172399999983,0.19439871594622954,-7.897553480000002e-05,0.0001873409631901582
31,-0.0005242288509999999,0.020256446471905692,0.0035696818785000035,0.19598668473348582,-0.00020096238069999999,8.754488624764043e-05
32,-0.0015356780085000001,0.0200670799514601,-0.006144202606000001,0.19400876752413573,-0.0001865760652,8.454096422431161e-05
33,-0.0013881095255849996,0.020402531503443948,-0.005390393900000002,0.19554433750149847,-7.2283347e-05,0.00018236121978944543
34,-0.001512427148435,0.020177102821051864,-0.006055579077499999,0.19516934136505962,-0.0001640588183,8.475681884806642e-05
35,-0.0015343090820000003,0.020801395132080257,-0.0066221589450000005,0.20015059558886408,-0.0001580793783,8.545304639769417e-05
36,-0.0007682272506499999,0.020431898212545,0.0009558177149999984,0.19758752954520095,-0.00020133005340000002,8.649861362033769e-05
37,-0.0005608700666999999,0.01984367488016263,0.0031690680519999947,0.19121332230161953,-5.43632932e-05,0.00018772259469169213
38,-0.0015497764239999997,0.019491348511947296,-0.006636579676499997,0.18820571084252147,-0.0001251441289,0.00018540125821032164
39,-0.0014992845189999997,0.0196515832161048,-0.005738005599999999,0.18997757936475343,-0.00014163507339999998,0.00019283047267215257
40,-0.0015705140585000003,0.02084703898423053,-0.006926204745,0.20084801390712595,-0.0001732102071,8.526557556156395e-05
41,-0.00030043024499999986,0.019430378726514527,0.005340343921,0.18805676041504402,-0.00014970423849999998,0.00019828994902226112
42,-0.0009735331250000001,0.01990036891137547,-0.0007936430494999929,0.191957955524654,-0.0001302991235,0.00018538539760750073
43,-0.0007826405710000001,0.021226178902999257,0.000958358760000003,0.2043365689807892,-0.000191669433,8.582859463131984e-05
44,-0.0004176571509999999,0.019705040777464034,0.004748287671749998,0.1899426616832862,-0.00014551945069999999,0.00018432765328568407
45,-0.000855377237435,0.020355247985497853,0.00010719547499999571,0.19692083767444926,-0.0001957552285,9.06450561201289e-05
46,-0.0010035217421500004,0.01992830634335985,-0.0013180133100000031,0.19261405601567216,-4.826250969999999e-05,0.00018618196834062041
47,-0.0014380092202499997,0.020846922252057594,-0.005989944604999999,0.20070308188330635,-0.0001845331465,8.705117478776356e-05
48,-0.00031890037775,0.01948295173769935,0.005492815348499999,0.18795231021205033,-0.0001460437152,0.0001821789915190764
49,-0.0008852463845000003,0.019996867712684312,-0.00041523513499999785,0.1931673051994367,-0.0001355920477,0.0001883227504059043
50,-0.0013454911154999994,0.021023974069454603,-0.005135573019500002,0.20229559555055843,-0.0001798016214,8.648425215489753e-05
51,-0.0012211622249999998,0.01974916765617942,-0.0037519677006550064,0.19031440776276426,-8.528161710000002e-05,0.00018475796415213855
52,-0.0014400997415,0.019726012944266416,-0.0052825688700000005,0.1907162004815505,-0.0001375847084,0.0001863161957647309
53,-0.0014607029234000005,0.019389615551293093,-0.005519801285000001,0.18765691086269212,-0.0001527006571,0.0001875358483258374
54,-0.0005178946051849996,0.021104341375251863,0.003608026330000002,0.20301570847995856,-0.0001712008552,8.565105826954796e-05
55,-0.00037842003850000014,0.020123307371361476,0.005057473649999997,0.1944301518225015,-0.0001766954073,8.594335497178446e-05
56,-0.0015334512133500006,0.020855552304572134,-0.006745487175654997,0.2008454844083415,-0.00014627893589999998,8.65725592108367e-05
57,-0.0006030150219349998,0.019958501244721646,0.002378707721499996,0.1927885348413984,-6.645859779999999e-05,0.00018921486873827389
58,-0.0007137681659999993,0.019961041331526874,0.0020316111,0.19228509159887178,-0.0001080692481,0.00018561238119668195
59,-0.00028987085999999994,0.02006012639306458,0.0055643938305,0.19425245324671722,-0.0001776972436,8.470047290402045e-05
60,-0.0006032663483500004,0.02027216444329668,0.0028713276750000007,0.1961013139339841,-0.00017691539679999999,8.652408386302532e-05
61,-0.0012327418929999998,0.020330899889478376,-0.003330711215000001,0.19635217912063618,-0.0002236773473,8.540392493596976e-05
62,-0.0014154631160000002,0.01960587747124014,-0.004945565809999998,0.18938954381187692,-0.00013664065619999998,0.00018548910205556986
63,-0.0002654568895,0.019623725069723808,0.005551432269999999,0.18945919860352742,-7.0188189e-05,0.00018921834656608475
64,-0.0014935296405,0.020168184514747924,-0.005702440400000001,0.1947539436041508,-0.0001708128851,8.663842765104375e-05
65,-0.00025267490693500007,0.019529453271740913,0.005723300829,0.18890649898096673,-5.9242011200000006e-05,0.00018573028407831507
66,-0.0007110939439350001,0.019743384179268356,0.0021020965424999993,0.1906107486299341,-0.00013037735480000002,0.0001869039938387931
67,-0.0008903976555499998,0.020417553349658897,-0.00014214548500000212,0.19745446472051756,-0.00020163964150000002,8.610577123293018e-05
68,-0.0011868066395000001,0.019913998177610637,-0.002808365029999995,0.19224174641270206,-0.0001316740748,0.000188889618882615
69,-0.0015753899954999997,0.019889516945680256,-0.0064312864630000025,0.19247715857689277,-0.00017440601980000002,8.885984738092638e-05
70,-0.0013792713064349998,0.01983270796554312,-0.005246419746500002,0.19083428931072477,-6.557241729999999e-05,0.0001886362287265635
71,-0.0010051690450000002,0.020440619948286776,-0.0010870629050000087,0.19732493610235532,-0.0001843035707,8.585302326949761e-05
72,-0.001496698297,0.019561523630336714,-0.00622502229,0.18880439122772147,-0.0001245694687,0.00018601341063187275
73,-0.0007859828835000008,0.021060641304134466,0.0003270288999999984,0.20307942903925427,-0.00017596593660000002,8.462157709447324e-05
74,-0.0014610873259999998,0.020670295747925112,-0.005648482435,0.19955220609482746,-0.0001749341147,8.514585217978134e-05
75,-0.0015833483025000001,0.020785810533772375,-0.006952192044999999,0.20045588234559863,-0.0001796879208,8.400565851991597e-05
76,-0.00022426945,0.02086210068282328,0.006117163906,0.20095746391372074,-0.0001602230757,8.521055929980758e-05
77,-0.0006691493221500002,0.021164426276534046,0.001434202424999996,0.20408383831819088,-0.00013633835570000003,8.699528994472805e-05
78,-0.0011345589794999997,0.02112096703747174,-0.002456002439999998,0.20358578502576186,-0.00018329249419999998,8.678242380643114e-05
79,-0.0003125105426,0.020102559338280764,0.005552843560000001,0.1944993059711953,-0.00020285984169999999,8.476073332910214e-05
80,-0.0015144865505,0.020037172692942726,-0.0060050989499999975,0.1936126679338355,-0.0001940407159,8.481896758350949e-05
81,-0.0008712128444999996,0.021274694672544742,0.00014685892499999477,0.20482768319511063,-0.0001777046048,8.710848820989494e-05
82,-0.0009098282335000006,0.020281294175287293,7.540930499999554e-05,0.19618399004973983,-0.00020011349,8.535389666891385e-05
83,-0.0014985274195,0.019532081854486058,-0.0058394571795,0.18835670654075107,-0.00015891521269999998,0.00018541459516371002
84,-0.0010154725247499999,0.020253849378435922,-0.0020465202599999925,0.19450286286959653,-8.006692149999999e-05,0.0001858846499834125
85,-0.0008075151745849992,0.019750422231877052,0.0006992075449999966,0.19074898447064864,-0.0001567415975,0.00018945526688600906
86,-0.0006659417685,0.0198860468256511,0.001946091735949997,0.19209091419072766,-7.397362190000001e-05,0.00018817918448037443
87,-0.00095865297255,0.020016515209120733,-0.0008962916100000005,0.1933077287511976,-0.000138095848,0.00018661487391465073
88,-0.0014587642905,0.020986456348869694,-0.006104699784999997,0.20189025819208453,-0.0001770592224,8.422696173790064e-05
89,-0.0007912422670000006,0.019980124089804235,0.0012373890405000018,0.19259641814478373,-0.0001209687106,0.0001911274114788487
90,-0.0009152967690499996,0.021211303134315844,-0.0010758877150000038,0.20439417560473103,-0.0001013043296,8.900818001676786e-05
91,-0.000437205308,0.019547359542143632,0.004553361404999998,0.1886455948561478,-0.0001360845444,0.0001854411621484544
92,-0.0015560253189999998,0.020881910477637974,-0.006938696695000002,0.20095097445602153,-0.0001865667142,8.686122459469681e-05
93,-0.001506138163,0.01994274643676667,-0.0055168202635,0.19309476474971177,-0.00018956874680000003,8.52001300418098e-05
94,-0.00032687771935,0.02065678633265695,0.004913689434999999,0.19945526088773186,-0.00018922528189999998,8.685338299608118e-05
95,-0.00024361243155000034,0.02077575664068599,0.0059854997,0.20000532070586827,-0.0001732791542,8.526065450911248e-05
96,-0.0013986450981999998,0.0197462986862989,-0.004610182624499999,0.1909379109210424,-0.0001244444813,0.00019176610297673427
97,-0.0005336111935000004,0.020917437389217985,0.0034890732364999994,0.20137567549180613,-0.0001811562306,8.707218438998487e-05
98,-0.0013666837018499998,0.02029476427584213,-0.004591221042549999,0.19637104268241157,-0.0001590811779,8.519130339681648e-05
99,-0.0007278777899999999,0.02108516892427916,0.0015447339599999942,0.20311324414399912,-0.0001859453888,8.31286928929558e-05
100,-0.0002747748232499995,0.020871142159413377,0.005691820319999999,0.20100924490192199,-0.0001687941206,8.453423196517152e-05
101,-0.001387281675,0.020144061666323255,-0.004537329645000006,0.19514705917041278,-0.00017143771600000002,8.379638652965161e-05
102,-0.001317085956,0.019644197903637438,-0.004430891235,0.18935182272138293,-0.00016909253859999997,0.00018768362134272758
103,-0.0012772886775,0.02030863999466038,-0.003149827519999997,0.19647039665200747,-0.0001947142851,8.629019644161406e-05
104,-0.000898476609,0.02117097249169304,-0.0006227778799999921,0.20382994658213183,-0.00016347125810000003,8.612649538462425e-05
105,-0.0002249312409350001,0.020836995266727446,0.006090291696000001,0.20055291508988196,-0.0001741710494,8.696869911133337e-05
106,-0.00028589694687000016,0.02064751272645252,0.005557517385,0.19888680650512414,-0.00019016375950000003,8.811853772741073e-05
107,-0.0006943719081500007,0.021176931918222612,0.0011043156000000022,0.20418602060937943,-0.0001595122583,8.697520635051163e-05
108,-0.001283063661499999,0.019538667664447205,-0.0038346724229999995,0.1891195930448334,-0.0001448105327,0.000191716590520429
109,-0.0008239938679999992,0.020463273775440657,0.00039816592999999934,0.1979066963938581,-0.00017940244100000003,8.404144456859785e-05
110,-0.0013900719024999997,0.02017331599993528,-0.0050885276049999996,0.19486283980955668,-0.00020198488879999998,8.568306891345272e-05
111,-0.0002183573389999995,0.020589175740233084,0.005999673490000001,0.1985731998268245,-0.000188104102,8.729563081526906e-05
112,-0.0015364726294999998,0.019456317849773603,-0.006490208789999997,0.1880042039774525,-0.00015506439650000002,0.00018591245417546575
113,-0.0010029048149999998,0.02043693283425912,-0.0012889768139999962,0.19751867236480325,-0.0001952832302,8.531554792422946e-05
114,-0.0007397237650000002,0.02114077697306686,0.0008197673500000029,0.20376213794096593,-0.00018746046649999998,8.464009691009547e-05
115,-0.0015154590655000002,0.019533927280655387,-0.006606745159999999,0.1890137664244,-7.73897906e-05,0.00018734623351749453
116,-0.00119904293485,0.02029018409715985,-0.0030964388621999967,0.1960005052956011,-0.000193833495,8.392409633660414e-05
117,-0.0009427163144350004,0.02007119954158085,-0.0005511293175500054,0.19371345899844608,-6.509108229999999e-05,0.00018786869935093878
118,-0.0003308765880000001,0.019658753431712576,0.004597934854500002,0.1893354095856376,-6.5749611e-05,0.00018521122445660848
119,-0.0013590813594999997,0.019801263186336935,-0.004785089293000007,0.19073125717144132,-0.0001422227284,0.0001855260696206499
120,-0.0015137148495,0.019470832198740087,-0.006045450724999998,0.18804884898489085,-7.083365279999999e-05,0.00018734347502683004
121,-0.0011849561473500003,0.020255582496570612,-0.0025165731014999936,0.19605763419974867,-0.00019487659839999998,8.752767150376956e-05
122,-0.00028120211149999986,0.020175578999106453,0.0057778088151499984,0.1952543220232606,-0.0001745198149,8.62145031351794e-05
123,-0.0013891193772500002,0.020127054783898726,-0.004839429571500002,0.19435681827300602,-0.00018545484480000002,8.365202816725606e-05
124,-0.0011104587475849997,0.020485620712059897,-0.0020353694435000015,0.19800389196133206,-0.0001792271489,8.634462667618647e-05
125,-0.0010402243095000002,0.020495600774158747,-0.0019289897150000037,0.19794044563150343,-0.0001635458677,8.475273596203442e-05
126,-0.00037911506099999983,0.020023539849727122,0.0047963530300000005,0.19410028312978211,-0.00017334638859999997,8.225300742061957e-05
127,-0.000279148851,0.018863425729307107,0.005482000465,0.18294231061673372,-0.00013861074719999998,0.0001858471679908663
128,-0.0013850800855000002,0.019780204182935253,-0.004705090801000001,0.19092503974852584,-0.00011704329250000001,0.00018913252064021514
129,-0.00022780661140000017,0.01967448990735232,0.006025121834000001,0.18993008765827424,-6.12365522e-05,0.00018468374742211554
130,-0.0011623002835,0.019805625006697823,-0.002493002499000001,0.19124247720017418,-0.0001236291861,0.00018833616633587207
131,-0.001352878612,0.021050895888195153,-0.005147483575000003,0.2024797958338066,-0.0001861040686,8.760238094558984e-05
132,-0.0011567634982499993,0.020249804070287335,-0.002283695124999998,0.1959837145826209,-0.0001847401912,8.630726823202226e-05
133,-0.00159381014935,0.02083879446789705,-0.007017862275000001,0.20082886790536902,-0.0001748297187,8.555621016149775e-05
134,-0.001100903625,0.019920219559297105,-0.002555978635000006,0.19195095220717545,-6.39734944e-05,0.0001865571630781825
135,-0.00029224597799999995,0.019353396262270974,0.005447204979500003,0.18706403213592834,-0.0001229519651,0.0001898308714174339
136,-0.0005918844945000007,0.019887786168627877,0.002888024320499998,0.19184699280170986,-7.82274327e-05,0.00018160220420225252
137,-0.0015654031639999997,0.01992045036994025,-0.006241399274999999,0.19283318323779836,-0.00019089903730000002,8.674615473443808e-05
138,-0.0011634242205000001,0.021162592924013988,-0.0026693998914999995,0.20392734963832754,-0.0001787793374,8.500074155752328e-05
139,-0.0003499493295000003,0.02017981429080015,0.004871576575000001,0.19524766749795347,-0.0001614451245,8.226424864948524e-05
140,-0.0014411897290000002,0.019394042259275997,-0.005385667879000004,0.18784279329141124,-0.00013667043079999998,0.00018803179412708282
141,-0.0012420537703499996,0.021134797911300345,-0.003571118132000005,0.20372956040348167,-0.0001785460941,8.54890723560547e-05
142,-0.00034487575600000014,0.020213360536882236,0.005411582561,0.19523354089049666,-0.0001821004378,8.643676144472963e-05
143,-0.0007672927095000002,0.019815874124103367,0.0014872284300000054,0.1911349762845853,-0.0001520532378,0.00018574431081573405
144,-0.000380516134,0.020239170685908373,0.004713174799399996,0.19597850362532895,-0.00015988919200000002,8.532408625601101e-05
145,-0.001513476385785,0.019577897914970558,-0.0062276683565,0.1890608888219936,-0.00010083590590000001,0.00018289396558531616
146,-0.0009162624715000003,0.019839729648062205,-0.0007444369799999961,0.1913977318003137,-9.98322206e-05,0.0001862904296274767
147,-0.0003741095655000001,0.020204969694348374,0.005207812199999999,0.19519823216214263,-0.0001990369707,8.528792191782123e-05
148,-0.0009533396600000004,0.019860923264806304,-0.0010521605249999998,0.19173849776848706,-0.00013098370809999998,0.0001925987544028682
149,-0.0006729524835,0.019942385001344213,0.002249081735000006,0.19237152252529652,-0.0001446929361,0.00018387813721647161
150,-0.0009740423084999995,0.020454941782191337,-0.0010070756625000002,0.197673617004312,-0.0001925518778,8.798450149645094e-05
151,-0.0007473934380500004,0.020243612112865135,0.0017373689000000033,0.1958624482947625,-0.0001853894526,8.691214287526397e-05
152,-0.0008190728465000002,0.02030659009535527,0.0010552249549999927,0.196545363690771,-0.0001742121197,8.422100151759064e-05
153,-0.0007518613750000004,0.020497477712294855,0.001656184364500003,0.19807743076783235,-0.00017972895859999998,8.579505561446902e-05
154,-0.0014460609494999998,0.019424868665706058,-0.005629039444999998,0.1876483857150093,-0.00013259940209999998,0.00018467382488811568
155,-0.0007573656079999997,0.02119443908768894,0.0006432608125000012,0.2043161176459857,-0.0001410456344,8.675889537688896e-05
156,-0.0013246663865000001,0.019485075072897252,-0.004606566715,0.188832622149699,-0.00019314893399999998,8.679733026571423e-05
157,-0.0003093847974999999,0.020094875479558582,0.0055009934985,0.1940713605469322,-0.00016344321290000003,8.295358076965881e-05
158,-0.0014584001231500005,0.01973930658684928,-0.005733767879000002,0.19047996019807634,-0.00017361322000000002,0.0001853304235197005
159,-0.0002412708089999997,0.02084969407526605,0.0059981487999999986,0.20085057018116464,-0.0001736673246,8.539988596546469e-05
160,-0.0006480300610000002,0.019850865671015176,0.001593323882,0.19112181909694084,-7.169937069999999e-05,0.0001884294736334048
161,-0.001073371250499999,0.019855855520358647,-0.0020064136299999947,0.19151448064529153,-0.00016687236489999998,0.00018861090267595972
162,-0.0007988155209999997,0.019915352398545822,0.0008354708400000029,0.192101439540705,-8.12312432e-05,0.00018912894141546744
163,-0.00046262271549999946,0.02106941448697798,0.004070422885,0.2027026632313348,-0.00016372874030000001,8.631668315048736e-05
164,-0.00023612662454999998,0.020755477155626128,0.005984294485000001,0.19987806961482013,-0.00017760763670000002,8.931944182177153e-05
165,-0.0002671131794999998,0.020686577494580798,0.005815785984999998,0.19919486767327324,-0.0001652922457,8.539576949161044e-05
166,-0.0009165760639349998,0.020066670945514554,-8.69811299999963e-05,0.19353301888761554,-0.0001362115009,0.0001873557150483362
167,-0.00035098456350000007,0.019460930385424267,0.005033516350000003,0.18827327485224601,-0.0001477619507,0.00018534644208991797
168,-0.0008413598670000001,0.01997980342177996,0.0002144457294999942,0.19287196598306455,-6.69044507e-05,0.00018894560162132073
169,-0.0002349744430000001,0.020706454651655715,0.005865273169,0.1997908776955447,-0.00018460209900000003,8.581307526017304e-05
170,-0.0014749052934350001,0.019605045826720544,-0.005602492615,0.18947589530131614,-7.9108013e-05,0.00019026439783792275
171,-0.0007453214845,0.02099394078500058,0.000705927405500006,0.2024522211841936,-0.000183975316,8.808045628694555e-05
172,-0.0007383674200000012,0.020104059208455333,0.0014852782909499957,0.1946818649380792,-0.00017579419730000002,8.278995733185879e-05
173,-0.0006590346584349997,0.019443785550153306,0.0018346245859999994,0.18828495758033822,-0.0001648909684,0.00018626959674384404
174,-0.0013480751481499999,0.020089519337290897,-0.004118818579,0.19448112835395504,-0.00019576656720000002,8.791579245816589e-05
175,-0.0011671110879999996,0.01996799311473652,-0.002537438444600002,0.19293074603962934,-0.000158417014,0.00018887977586065755
176,-0.00149225732215,0.020123247806855316,-0.005945377380000001,0.19424976310596104,-0.00017678680740000003,8.487846542374721e-05
177,-0.00033490047655000005,0.019671118091740807,0.005055232999999999,0.18998815730096885,-0.00013596893110000004,0.0001951804253064902
178,-0.00048381537915,0.02015289836008773,0.0039071456995,0.19502732224887293,-0.0001945762453,8.552436411404111e-05
179,-0.0015149920674999997,0.020870227759728164,-0.006403629489999995,0.2008086221248698,-0.0001833745423,8.609852902597087e-05
180,-0.0007066816199999994,0.019886723227319988,0.001964848759499998,0.19182321423548898,-0.00013486629699999998,0.00018529290060158966
181,-0.001574123048,0.02066094542307657,-0.00700300003,0.19929360154153644,-0.0002028953315,8.630264971954844e-05
182,-0.0014266943025000006,0.020968040513388693,-0.005900885468500007,0.20185038319510454,-0.0001230769713,8.88956810325919e-05
183,-0.001503618308,0.02001591580710093,-0.005785925441999998,0.19398577821070415,-0.00017723270169999999,8.601732002940662e-05
184,-0.0009818524897500002,0.020352350861205563,-0.0004889437409999982,0.1968245573073859,-0.0001760368028,8.77600520694096e-05
185,-0.001399392966,0.019437855276759366,-0.004821140862499998,0.18819671782230607,-0.0001559244211,0.00018572943051911093
186,-0.0003876943997500004,0.020235298649396133,0.005040565435000004,0.1954277297218847,-0.000199695569,8.416425411201191e-05
187,-0.00029672495000000016,0.018941873632139606,0.005486788765000002,0.1835161240058733,-0.0001441332048,0.00018900027538038824
188,-0.00046508699099999975,0.020160362929641813,0.003881578940499994,0.19519010901497,-0.00020075528920000002,8.558629963551465e-05
189,-0.0013124501800000003,0.019659424687250147,-0.0040944388145,0.18987479067742638,-0.0001555979333,0.0001873063814299514
190,-0.0009382407622500001,0.020359984193261866,-0.0006054537700000004,0.1968856362427845,-0.00019971812,8.37929887571321e-05
191,-0.0015375357835499999,0.019396928236159027,-0.00620463136,0.18741925452942942,-0.00016175661920000002,0.0001857791985747577
192,-0.0013585916418500004,0.01963097845681939,-0.004753959574999999,0.18942736524170556,-0.0001614058993,0.0001873438897016896
193,-0.0002654443620000002,0.01975800072310902,0.0056438554500000005,0.19062910319518286,-5.3312807500000006e-05,0.00018360798006820567
194,-0.001570253914335,0.020045565281336837,-0.006299615084999998,0.19389700040950883,-0.00018438755739999998,8.788849876770137e-05
195,-0.0006324821604999994,0.021117570012018656,0.001812967316000006,0.20359295397875954,-0.0001832998749,8.637959753329751e-05
196,-0.0012204315403500003,0.020251663159049565,-0.0040844115240000044,0.19429982204915253,-7.212478550000001e-05,0.00018225495718298952
197,-0.001093225512,0.01984857898841193,-0.0019460317699999993,0.19158376750767908,-0.0001525325684,0.00018839635531726218
198,-0.0007298595917499993,0.019802359046182764,0.0017255148349999976,0.19094986344428053,-0.0001373533147,0.00018565363924053277
199,-0.0013012357445000005,0.021104449981697956,-0.004773752121499997,0.20301008214143154,-0.0001763146846,8.616792895722464e-05
200,-0.00029185540159999983,0.020095124263990193,0.005891754540000003,0.19440150682698926,-0.0001838932694,8.68733074772363e-05
201,-0.0013594666614999999,0.019622024255826084,-0.004634470004999999,0.1896561107961803,-0.00012889789849999998,0.00018794921557350607
202,-0.0005481993046499999,0.019869330354594136,0.0032427578650000006,0.19168168866612734,-6.9007128e-05,0.0001835049304218234
203,-0.0003618956641000001,0.0195188314518839,0.005007936865000002,0.1885535205530841,-0.00015075639400000002,0.0001941866074174572
204,-0.0014834881118500002,0.01961903321869784,-0.005793922775000001,0.18969637835291844,-8.8641814e-05,0.000184531855688687
205,-0.0009850214138500003,0.01995912349053692,-0.001368025634999995,0.19274842095898317,-0.0001660160151,0.00018543123422808247
206,-0.0012846278179999998,0.019699548372560067,-0.003658011049999999,0.19047830936804083,-0.00014779750060000003,0.00019230251533169557
207,-0.00020856629715000017,0.020763146263116122,0.006148529058500002,0.20019494645639294,-0.00018544539430000002,8.856341386452295e-05
208,-0.0011110556930000004,0.02050309889620324,-0.0023772781720000024,0.19814808714146495,-0.0001774826842,8.545589001416207e-05
209,-0.001536342967,0.01944443785746651,-0.006213074629999998,0.18773395062098944,-0.0001665290897,0.00018812257243618476
210,-0.00023379608684999986,0.020601831412636436,0.005859995218500002,0.19873628699539078,-0.0001888129999,8.562554261539292e-05
211,-0.00024219001649999984,0.020573469990064847,0.005751084735000003,0.19852192979395855,-0.0002060408703,8.430165292168038e-05
212,-0.0010419386455850002,0.019798125976000027,-0.0013676063050000041,0.19129493367985467,-0.0001574561355,0.00019354576063232177
213,-0.0006527842500000004,0.020571415795949406,0.0018062672855000033,0.19743360359360138,-8.789736420000001e-05,0.0001879734801219331
214,-0.0005265167764999998,0.019774995946689553,0.0035519937500000033,0.1905123218659522,-0.00011498739379999999,0.00018333367782321736
215,-0.0006410126116499999,0.020251908642941158,0.0024147547890000023,0.19604514657041347,-0.0002001712874,8.724298664912482e-05
216,-0.0002971659243999998,0.0194692129722187,0.005643923220499997,0.18815678797786317,-0.0001504131817,0.00018828003707424838
217,-0.0005045888528500002,0.020512288806563316,0.003109765745000001,0.19701892522127398,-6.23840517e-05,0.00018694168686989534
218,-0.0007158797282499998,0.021200324347767394,0.0018285750179999978,0.20399630632880453,-0.0001822961511,8.701400239258425e-05
219,-0.0002853970870499998,0.02032097636740976,0.005796336939999998,0.19484693403648104,-9.14496007e-05,0.00018868421926570897
220,-0.0002160240677499997,0.020638077249664454,0.006009907928999997,0.19903469912153948,-0.0002016582965,8.695034914637942e-05
221,-0.0014837351454999998,0.01961450205681878,-0.005493580634999999,0.18941584253634783,-0.0001411555724,0.00018684012874949836
222,-0.0014747879285000006,0.020786182996326775,-0.005723763490000001,0.20048700951436255,-0.00018093800670000002,8.722423645084106e-05
223,-0.0008991188800000005,0.020974443758368082,-0.00019527272999999922,0.20218317040715256,-0.0001622081808,8.465481667832736e-05
224,-0.0010265255589999999,0.02108997616654318,-0.0019171831939999997,0.2031597325179685,-0.0001907907454,8.848171447984959e-05
225,-0.0015599524425500004,0.02010459253054628,-0.00636569147,0.19427770878160988,-0.0001762549478,8.317900432795557e-05
226,-0.0013176250745,0.01958153662056374,-0.004093004499500003,0.18923969801570864,-0.00015731999940000002,0.00019052572508475863
227,-0.0015234628650000002,0.020086554076476252,-0.006032590539499999,0.19422712832098077,-0.0001793166476,8.515057616090757e-05
228,-0.0005417954253499998,0.01962482829066563,0.0030534310579999986,0.18992175143713114,-0.00014864627780000002,0.00018806830080887388
229,-0.00040509795500000024,0.01974142909964371,0.004329710935000006,0.19055187917289365,-6.20667648e-05,0.00018467104974328186
